Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID,Sentiment,DateOnly
great video I will kindly request to make a video of deep learning,UgzUJ30OluHNsg6-A8x4AaABAg,1,1,2022-01-11 16:13:20+00:00,rEWPqw6rMGI,user_1553,Positive,2022-01-11
"Great episode once again. My learnings is to create a journal to write down what you’re learning, how you did it and what next. And I’ll take it a step further and share it with the world. Thank you for sharing this conversation",UgysGKyJe1F9PBT2Qe54AaABAg,1,1,2022-01-11 11:44:41+00:00,hO_YKK_0Qck,user_3130,Positive,2022-01-11
"Great vidéo man!
Clear and i think it's a good definition :)",UgxcNY5Or-jDKTS2Rj94AaABAg,1,1,2022-01-11 11:24:41+00:00,rEWPqw6rMGI,user_4238,Positive,2022-01-11
i want to know what are the tools they use means  did they work in jupyter notebooks or google collab in which software do they do the whole process pls reply,Ugx3MQfLgOfYu3XM_p94AaABAg,2,1,2022-01-11 10:51:40+00:00,rEWPqw6rMGI,user_5124,Positive,2022-01-11
"Hi Ken, in 4:15  of your video,  you mentioned Geography. I have basic to intermediate experience in GIS (spatial) data and geostatistics and working on improving my data wrangling, programming and ML skills in order to land a role as a geospatial data analyst/scientist. 
Thanks for this short and insightful video, I was watching your content since 2020 when started my journey in learning data analytics.",UgwtKWFbIeLYnSOqUVB4AaABAg,1,2,2022-01-11 07:01:15+00:00,rEWPqw6rMGI,user_3062,Positive,2022-01-11
"Very Well Explained, thanks Ken",Ugw3fhdbPwTAHR7GA054AaABAg,1,1,2022-01-11 06:17:27+00:00,rEWPqw6rMGI,user_4571,Positive,2022-01-11
Hi Ken! Great video. Can you also explain the role and responsibilites of a full stack data scientist too in one of your videos please ?,Ugxv74pLphH_LZbgf6R4AaABAg,1,1,2022-01-11 03:43:12+00:00,rEWPqw6rMGI,user_281,Positive,2022-01-11
"2:56 theres a typo and my dyslexic brain told me to read it as 'orgasming' data dont ask how, great video btw",Ugx1gbnwP5gesjHwypJ4AaABAg,1,1,2022-01-11 01:59:37+00:00,rEWPqw6rMGI,user_1824,Positive,2022-01-11
Great video Ken. You got any tips on how to get on the path of learning data science?,UgzGZEiYAgCfBr2DZRB4AaABAg,1,1,2022-01-11 01:29:32+00:00,rEWPqw6rMGI,user_685,Positive,2022-01-11
"Allow me to comment on how much I admire your relationship with your parents ❤🌻 ! I hope to see them reacting to one of your videos sometime Haha.
Awesome video Ken ! When my family asks what I do I'll just send them this lol .. They probably won't ask tho :3",UgxqbEH7C9JKCP2DZbd4AaABAg,1,1,2022-01-10 23:13:23+00:00,rEWPqw6rMGI,user_1889,Positive,2022-01-10
What about PySpark? Does it also make sense to pay attention to it? And what could be a possible private project example?,UgxuTyI2uJbhnk-CAaZ4AaABAg,0,0,2022-01-10 21:08:27+00:00,xpIFS6jZbe8,user_4618,Neutral,2022-01-10
"THE EXPLANATION WE HAVE BEEN WAITING FOR!! 🙌🏼
...also... I hope it's okay... but now I'm going to drop a video next week titled: ""The Only DATA ANALYTICS Explanation You Need"" 🤣jk",UgyECs12MrfkukNvxw54AaABAg,6,10,2022-01-10 21:02:24+00:00,rEWPqw6rMGI,user_2661,Positive,2022-01-10
overfitting underfitting and bias invariance tradeoff please,Ugx-1uko9jgSeNMNAIl4AaABAg,1,2,2022-01-10 19:59:39+00:00,rEWPqw6rMGI,user_1923,Neutral,2022-01-10
Great explanation!,UgxpNM9dIfeq6CvG3094AaABAg,1,1,2022-01-10 19:51:02+00:00,rEWPqw6rMGI,user_3808,Positive,2022-01-10
Yes please! Explain all those topics. I’m a new to this.,Ugw5Z4Z_9WEV9sedL-B4AaABAg,1,1,2022-01-10 19:40:36+00:00,rEWPqw6rMGI,user_2834,Positive,2022-01-10
Great review. I forgot a lot of these topics since it's been a while since I've been introduced to these concepts.,UgzYdh8_PPdy7LdmrTd4AaABAg,1,1,2022-01-10 18:25:30+00:00,rEWPqw6rMGI,user_2030,Positive,2022-01-10
Would LOVE to hear the application of deep learning in DS. Right now I only hear about deep learning when it comes to voice recognition / natural language processing type of things,UgwrtgbN_UEDvm5pxAt4AaABAg,1,4,2022-01-10 17:26:13+00:00,rEWPqw6rMGI,user_2018,Positive,2022-01-10
"Ken, are you wearing a smart ring?",UgytXoaAWgf0lJJtqP94AaABAg,1,1,2022-01-10 16:55:11+00:00,rEWPqw6rMGI,user_5196,Positive,2022-01-10
"Monday's are always much better with a Ken Jee video!

Perfect way to start the week and great video Ken!",UgxgXwGETH1UwQrIIGJ4AaABAg,1,2,2022-01-10 16:44:11+00:00,rEWPqw6rMGI,user_2763,Positive,2022-01-10
"Papaya Easter eggs inside another great, informative video = pure genius  

Fantastic job as always.",UgxWekBnJqVPkB4RLKp4AaABAg,1,1,2022-01-10 16:40:17+00:00,rEWPqw6rMGI,user_2027,Positive,2022-01-10
"I agree, this is the only explanatory video about data science that one needs, and yet simple and concise :)",UgzJoUVEOg1IZ56uRJR4AaABAg,1,17,2022-01-10 16:32:07+00:00,rEWPqw6rMGI,user_1178,Positive,2022-01-10
"Amazing video, very informative and well structured as always",UgzwS_gOoONzZD0i-7F4AaABAg,2,1,2022-01-10 16:10:26+00:00,rEWPqw6rMGI,user_4241,Positive,2022-01-10
Are data science and pizza related?,UgwrtE7EA56D62B4rK14AaABAg,1,1,2022-01-10 16:09:47+00:00,rEWPqw6rMGI,user_1621,Neutral,2022-01-10
"Hey Ken! I am a final year computer science student, I have started following Data science just 2-3 months back and I am intending to do a final year project on the same. The issue is that I have to learn data science from the basics, by myself, from the internet. I have only 3 and half months. Can you recommend any good course of Machine Learning with Data Science? Pretty much stressed I am!",Ugzy2z8qRriXUpXruwx4AaABAg,2,4,2022-01-10 16:02:21+00:00,rEWPqw6rMGI,user_88,Positive,2022-01-10
"This is an Amazing 
Data science explained so well 💯
Really like the example used and how everything is simplified .",Ugxl1oRVI9gHhBrIHiZ4AaABAg,1,3,2022-01-10 15:10:28+00:00,rEWPqw6rMGI,user_4187,Positive,2022-01-10
"7:57 yes, want a video like this on deep learning. + Do you need a pretty powerful PC for deep learning?",UgzYC9AeppVvbf4fUuh4AaABAg,1,1,2022-01-10 14:27:40+00:00,rEWPqw6rMGI,user_5774,Positive,2022-01-10
Great message Ken! Clear and concise!,UgwZYnxXwVYs-vKXbnN4AaABAg,1,1,2022-01-10 14:25:49+00:00,rEWPqw6rMGI,user_1185,Positive,2022-01-10
great video!,UgyWV7wokD7vl7Xn2g14AaABAg,1,1,2022-01-10 14:25:43+00:00,rEWPqw6rMGI,user_4792,Positive,2022-01-10
"Great video, Ken! 
One of the first examples of Data Science(though it was not called Data Science then) comes from John Snow’s famous map of the 1854 Broad Street cholera outbreak. Before germ theory was known, it was thought that Cholera was simply in the environment and that it spread at random. John Snow conducted interviews, mapped data points and graphed the results, leading to a single water pump being identified as the culprit. This was founding moment in Epidemiology and Public Health.

Just sharing my learnings as well. Cheers :D",UgxQ-K4N9PY2xz0jEad4AaABAg,3,11,2022-01-10 14:05:00+00:00,rEWPqw6rMGI,user_859,Positive,2022-01-10
"Oooo a lot of editing in this video 👀 you're really making your editor work hard 😂😂, anyway great video really informative, ty for the content once again. 
Papaya bomb at 6:31",Ugxfe2rC_d4JIHMXfGd4AaABAg,1,2,2022-01-10 14:01:08+00:00,rEWPqw6rMGI,user_1389,Positive,2022-01-10
"As always Ken, superbly done. Concise and brief without getting into too much jargon and getting to the pith of it.",UgxvOddEnS5Fq7cv9fN4AaABAg,1,1,2022-01-10 13:58:21+00:00,rEWPqw6rMGI,user_4782,Positive,2022-01-10
Would love to see video on Deep Learning,UgwfDdYQUzzblj_HXBl4AaABAg,2,2,2022-01-10 13:51:18+00:00,rEWPqw6rMGI,user_3348,Positive,2022-01-10
This is the real truth.,UgyXBG7ta7AySdL40FN4AaABAg,1,2,2022-01-10 13:45:26+00:00,rEWPqw6rMGI,user_3610,Positive,2022-01-10
Informative as usual! Really nicely explained Ken. Now I will just send this video if someone asked me to explain about Data Science,UgwSMOD7xN97f8nhWCp4AaABAg,1,3,2022-01-10 13:26:15+00:00,rEWPqw6rMGI,user_530,Positive,2022-01-10
"Ken this was informative, thank you. Also, I love to see the other video about regression, classification etc.",UgzwSMmRKDTt6sy5vvl4AaABAg,1,1,2022-01-10 13:23:08+00:00,rEWPqw6rMGI,user_5309,Positive,2022-01-10
"12bp2r
#VUN.RENT",UgzGwIjr-C-eOovjVdx4AaABAg,0,0,2022-01-10 13:14:35+00:00,rEWPqw6rMGI,user_3351,Neutral,2022-01-10
"Great video as usual Ken, super well explained! happy new year 😊",UgxYOMlx0jsdYl2btZ54AaABAg,1,8,2022-01-10 13:09:14+00:00,rEWPqw6rMGI,user_5137,Positive,2022-01-10
Super,UgzC1_QUT9MayClIFqZ4AaABAg,1,4,2022-01-10 13:05:57+00:00,rEWPqw6rMGI,user_5191,Positive,2022-01-10
I think with ML I've had to deal with writing testing protocols for evaluating multiple kinds of protocols. That seems to be something that a lot of online courses miss,UgweJDeJI_hhfyHERKZ4AaABAg,1,1,2022-01-10 09:00:41+00:00,o-wsyxWbPOw,user_1271,Neutral,2022-01-10
"Sir thank you so much for sharing knowledge and awareness 😁
But I AM NOT GONNA QUIT 
Even if it's difficult I will make it",UgyvagclkYSAwygGtih4AaABAg,1,1,2022-01-10 08:23:15+00:00,sHRq-LshG3U,user_3898,Negative,2022-01-10
Thanks for watching everyone! Let me know below if you would be interested in a similar video to this for Deep Learning or Model Evaluation!  👇,Ugzo2gPYI_fcmOTyh1V4AaABAg,6,13,2022-01-10 07:41:00+00:00,rEWPqw6rMGI,user_2385,Positive,2022-01-10
"As an accountant I can tell you the reason why you are not seeing any data scientists in small to midsize companies is because they cannot justify the head count.  Sure Amazon can have a whole department for data science but a small business you might be the marketing/finance guy who is also analyzing the other data sets for the company.  The field is not dying, but with tight budgets in small to midsize companies it is hard to justify hiring hiring someone who specializes in data science but cannot do any other core business function.  But that will probably change as time goes on.

Also, as companies grow then the need for data scientists will grow as well.",UgxsOJ5qk4s5gRasRhN4AaABAg,2,1,2022-01-10 05:12:57+00:00,2qVWurPFwfc,user_892,Negative,2022-01-10
"Hey Ken! I know this is an old video, but I was watching this again to plan a project that I am planning to work on. At the exploratory analysis part, you say that age looks like it is normally distributed. However, I'm pretty sure that if we run a Shapiro-Wilk test on it, it will turn out to be non-normal. So, I am wondering what do you mean by 'looks normally distributed' here? Are you looking for extremely skewed distributions to normalize? Thanks! Go #66daysofdata =)",Ugy6QWF42Apqg0GQwvJ4AaABAg,2,1,2022-01-10 03:54:48+00:00,I3FBJdiExcg,user_2381,Positive,2022-01-10
What about PG program,UgyaOol3tZWpe1sL1sR4AaABAg,0,0,2022-01-10 01:15:20+00:00,Q9FjwzKFPuM,user_5841,Neutral,2022-01-10
I have a history B's and I am basically starting from scratch self teaching myself about programing and data science. Thank you for providing multiple pathways to the end result because I cannot afford to return to college but have time and am willing to learn on my own time. I'm a lost 24 yo and seeing this calmly explained with lots helpful learning tips. This is what YouTube is still great for. Thank you....year old video so I doubt that you or anyone will see it but still thank you,UgxzZkLATt8MCKMxV5B4AaABAg,1,1,2022-01-09 18:07:33+00:00,4OZip0cgOho,user_37,Positive,2022-01-09
I like how he says algorithm and techniques in 6:50 and show us the descending  slope. As if  he were referring to gradient descent. ?😄,UgyAwB1kTaMYdthsPm14AaABAg,1,1,2022-01-09 12:30:55+00:00,xpIFS6jZbe8,user_5243,Neutral,2022-01-09
"Yes, I agree I will watch you 😎 again!",UgxCy7-AscI7110l1214AaABAg,1,1,2022-01-09 10:36:28+00:00,xpIFS6jZbe8,user_2519,Neutral,2022-01-09
In my surroundings I can tell that the reason why students aren't taking data science is because they find statistics too hard and also consider web development and devops as a likeable and easy field.,UgzuL1uBVebU0HB0uAZ4AaABAg,0,1,2022-01-09 10:12:50+00:00,2qVWurPFwfc,user_5645,Positive,2022-01-09
Sir I want to make a career as a soccer analyst.Can you please recommend some books on soccer analytics,UgwoB6rqPlxfv5526LR4AaABAg,0,0,2022-01-09 09:48:56+00:00,74Z3F7i4qcI,user_5673,Neutral,2022-01-09
No its because someones clearly hacking my account but nobody cares!,Ugy2gTEhVsou4PY-cfl4AaABAg,1,1,2022-01-09 01:51:08+00:00,tG_UW_p0UqE,user_2793,Positive,2022-01-09
I agree with everything said in this video! Nice to see new content from you in the new year.,Ugz-tp0hAh2a18EfPdx4AaABAg,1,1,2022-01-09 01:15:44+00:00,o-wsyxWbPOw,user_2278,Positive,2022-01-09
This interview looked like a struggle lmao. Ken we see you yawning with your mouth closed 🤣,UgwazUsgbg25VmHRri54AaABAg,1,0,2022-01-08 22:09:17+00:00,SsGKZe4dVyk,user_5729,Positive,2022-01-08
"These are not my personal goals, just how I see Data Science.  Data science as i see it....  Goal 1. Stalk and Harrass.  Goal 2.  Manipulation and deception. Goal 3. Ripoff the naive and uninitiated.",UgwAQs6kT6RlwnHIu2d4AaABAg,0,0,2022-01-08 18:05:57+00:00,hOUrxTeBJQc,user_1671,Negative,2022-01-08
"Of course it will exist.  The world needs vampires. These are not my personal goals, just how I see Data Science.  Data science as i see it....  Goal 1. Stalk and Harrass.  Goal 2.  Manipulation and deception. Goal 3. Ripoff the naive and uninitiated.",UgzkRGxhOd0V7DOROxt4AaABAg,0,0,2022-01-08 18:05:37+00:00,2qVWurPFwfc,user_1671,Negative,2022-01-08
"This seems to be a silly thing that I see all the time with anything connected to coding. I've been learning to code (and now getting into data science) for about a year and a half. I have seen so many comments like is JavaScript dying? Is web development dying? Is Deno dead already? Even when people ask ""Is JQuery dead?'"" then you realise how many sites still use JQuery. The answer to the ""Is it dead/dying?"" question is usually ""no""",UgyP1SKUVIMJTrxLdFJ4AaABAg,0,0,2022-01-08 14:04:00+00:00,2qVWurPFwfc,user_2376,Neutral,2022-01-08
I would say very beautiful Readme.,UgyVIwpZyxhRQx0thEp4AaABAg,0,1,2022-01-08 12:44:58+00:00,apf6A3Nstm8,user_659,Positive,2022-01-08
"Very cool project.
Ken you should continue this Playlist in 2022.",UgzS-RGZoK3pQz-huMt4AaABAg,0,1,2022-01-08 12:41:09+00:00,apf6A3Nstm8,user_659,Positive,2022-01-08
"its all about Doing projects, projects and Projects..........",UgxnbNg4CozbErgTfdF4AaABAg,1,1,2022-01-08 09:11:45+00:00,xpIFS6jZbe8,user_417,Neutral,2022-01-08
Great Video,UgztuarVOuDfGmNtkd94AaABAg,1,1,2022-01-08 06:04:38+00:00,o-wsyxWbPOw,user_2697,Positive,2022-01-08
"My immediate reaction was ""how do I know 90% of people aren't cheating on this"" and that discouraged me from taking it.",Ugy2s2v6oTrtHb4t71N4AaABAg,1,1,2022-01-07 22:01:56+00:00,o-wsyxWbPOw,user_1072,Neutral,2022-01-07
"One friend who’s a principal ML engineer at Kopernikus automotive told me that the best way to show your skills in ML is to have projects, products or contributing to open source.

No badges or certificates will replace that.",Ugxwn1_L_WoDilm-lHV4AaABAg,1,1,2022-01-07 20:08:34+00:00,o-wsyxWbPOw,user_414,Positive,2022-01-07
Can you review the new Z desktops for data science?,UgwqkmBslAzK-n--t554AaABAg,1,1,2022-01-07 20:02:11+00:00,YR9Faf1uZDg,user_414,Positive,2022-01-07
"Hey man, wanted to ask where you got your wallpaper ;)",Ugwt9y8RGx5o1oaPgDV4AaABAg,1,1,2022-01-07 10:47:14+00:00,4OZip0cgOho,user_4669,Positive,2022-01-07
"Hey Ken, 
Thanks for the useful video, I am very interested in learning data science,  but I am not sure if I can pursue it because I have got like 0 knowledge about it , could you help? 
Love from India",Ugzmzyy5PSLsDadyZ014AaABAg,1,1,2022-01-07 07:12:21+00:00,3Mm1U1CbzNw,user_773,Positive,2022-01-07
Although one year old but still worth to watch for anyone who wants to build deep learning portfolio.,UgxmAoaN9vBvIDmh20F4AaABAg,0,1,2022-01-07 05:24:14+00:00,UuR3nomI5AE,user_659,Positive,2022-01-07
"I was initially excited by the ML assessment, doubly so when I scored in the top 5%,  but the second that excitement wore off I realized that the assessment was too weak to mean anything. Almost as confirmation of this, a friend of mine who doesn't do Data Science or ML passed it on a whim (he then proceeded to score in the top 5% of 4 or 5 other CS related assessments). Certifications need to be *hard* in order to carry any weight, a lesson many people seem extremely reluctant to learn.",UgyGnByOxmah3QCI9kR4AaABAg,1,1,2022-01-07 04:42:18+00:00,o-wsyxWbPOw,user_2829,Positive,2022-01-07
